gene	logFC_comp1	logCPM_comp1	LR_comp1	PValue_comp1	FDR_comp1	de_family_comp1	de_method_comp1	de_type_comp1	cell_type_comp1	perturbation	condition	logFC_comp2	logCPM_comp2	LR_comp2	PValue_comp2	FDR_comp2	de_family_comp2	de_method_comp2	de_type_comp2	cell_type_comp2	score	p	convergence	q_value
Ift81	-0.105705315	5.970619514	0.107172813	0.743386095	0.97777587	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.463638204	5.493830984	10.44412762	0.0012304	0.029632239	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.180660024	0.03395	low	0.493846722
Ift88	-0.361324954	6.836433015	2.476171684	0.115583281	0.80241441	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.163139621	6.199678841	2.22641807	0.135668043	0.47967073	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.025642154	0.1433	low	0.493846722
Igf1r	-0.25413952	7.987129987	2.281181468	0.130952084	0.826055323	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.155649869	8.103578615	2.226994121	0.135617459	0.47967073	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.012581434	0.204575	high	0.493846722
Igsf21	-0.09147277	7.386507006	0.217943815	0.640611114	0.96723634	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.583013038	7.702317709	21.63698139	3.29438E-06	0.000235177	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.228285642	0.021225	high	0.492891667
Igsf8	0.041263831	6.576019634	0.026092417	0.871674825	0.987105604	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.129738261	6.309967246	0.913603675	0.339160062	0.693361787	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.00242761	0.3345	low	0.493846722
Igsf9b	0.280313713	7.466692094	2.519771501	0.112426875	0.802009914	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.128910094	8.012007882	0.685681447	0.407637176	0.724566394	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.011029991	0.217175	low	0.493846722
Ikbkb	-0.553352943	6.054719127	2.783635538	0.095231772	0.796578447	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.093278418	5.227822604	0.55522637	0.456190031	0.757512532	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.021087395	0.165225	low	0.493846722
Il1rap	0.178785197	7.332624139	0.634603016	0.425671907	0.951568244	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.113714043	7.338846184	0.606038131	0.436283435	0.743613751	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.003525364	0.309175	low	0.493846722
Il1rapl1	-0.229015354	11.47016381	1.546769418	0.213612997	0.906260381	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.043721936	11.37380546	0.142583829	0.705725729	0.890470799	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.002045539	0.348625	low	0.493846722
Il31ra	0.313666339	6.491482381	0.945752468	0.330802832	0.941981374	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.360755039	6.019649603	1.862368729	0.172351664	0.529567822	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.0410427	0.106175	low	0.493846722
Ildr2	0.543740114	6.461895952	3.304043987	0.069109548	0.755057825	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.613297184	6.876114012	14.30844404	0.000155167	0.005930284	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.476422916	0.006125	low	0.413578846
Ilf2	-0.469049563	6.06019865	2.203793348	0.137671582	0.838783773	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.46477801	4.833557311	2.951317337	0.085807587	0.396697385	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.108681156	0.0539	low	0.493846722
Ilf3	0.360084378	6.275383795	1.727212126	0.188767327	0.890221048	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.090043925	5.396922059	0.608290036	0.435432369	0.74327837	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.007577235	0.250025	low	0.493846722
Ilkap	0.414271675	5.936563972	1.864714179	0.172081701	0.872685966	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.040121285	5.609561056	0.094527922	0.758497881	0.913812071	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.006041251	0.269375	high	0.493846722
Ilrun	-0.015792255	5.999434503	0.002765414	0.958060815	0.993351283	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.164024626	5.741700534	1.229532894	0.267497898	0.622527748	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.003712117	0.30795	high	0.493846722
Immp1l	0.021378967	6.026664428	0.004841282	0.944528497	0.991280353	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.020470169	5.267483837	0.025368543	0.873452173	0.960010928	pseudobulk	edgeR	LRT	Deep_layer_neurons	7.29138E-06	0.4964	low	0.499472627
Immp2l	0.000373625	8.346413084	6.08383E-06	0.998031986	0.999203914	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.004826933	8.411012192	0.001851516	0.965678223	0.99878623	pseudobulk	edgeR	LRT	Deep_layer_neurons	-1.06421E-08	0.48685	low	0.499006243
Immt	0.263587615	6.807176053	1.469959149	0.225352139	0.910453395	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.021687365	5.68538035	0.033400438	0.854988009	0.952732744	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.001942691	0.3545	low	0.493846722
Impact	-0.420963564	6.932004149	3.08061682	0.079230473	0.755057825	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.016681138	6.744712577	0.019058442	0.890199071	0.96611634	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.011892792	0.21035	high	0.493846722
Ina	0.236991918	6.379463661	0.913680843	0.339139665	0.946636282	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.012280322	6.236118897	0.00548285	0.940973569	0.987540396	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.000849464	0.410275	high	0.497826903
Ing4	-0.09022419	6.42318395	0.110092531	0.740038815	0.977467935	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.152662065	5.47896065	1.567420537	0.21058201	0.562846362	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.006316362	0.2662	low	0.493846722
Inka2	-0.272316974	6.110293242	0.758152433	0.383907333	0.951568244	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.053486876	5.497005971	0.25143664	0.616065307	0.850096385	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.001898092	0.354625	low	0.493846722
Ino80	0.407735909	7.138310099	3.948015727	0.046926671	0.726790597	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.201121101	6.725439126	3.006333428	0.082939706	0.389821857	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.04613994	0.1009	low	0.493846722
Ino80d	-0.8566623	5.898161046	5.537980854	0.018608041	0.66220525	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.018506702	5.487218291	0.02567397	0.872699119	0.959791081	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.055678233	0.087375	low	0.493846722
Inpp4a	-0.099644458	7.495056881	0.289726505	0.590395845	0.96723634	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.304129053	7.630561347	9.021641327	0.002668017	0.051564311	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.076281836	0.06725	high	0.493846722
Inpp4b	-0.820307899	7.905442394	3.234794149	0.072089362	0.755057825	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.489694328	7.93899684	16.04029912	6.20085E-05	0.002813103	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.349319988	0.009425	high	0.44658075
Inpp5a	-0.516686433	5.914223476	2.058768206	0.15133246	0.852543802	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.26998835	5.643980378	1.866528292	0.171873229	0.529176323	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.035175128	0.118875	high	0.493846722
Inpp5b	-0.527876123	6.102467214	2.910263921	0.08801747	0.782760131	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.176632744	5.059507861	1.701043913	0.192151513	0.557868314	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.035768066	0.116525	low	0.493846722
Inpp5f	-0.12192237	6.093188829	0.164088491	0.685419901	0.971589278	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.244728164	5.298972324	3.858992962	0.049480018	0.299517603	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.029356051	0.1361	low	0.493846722
Inpp5k	-0.323058332	6.02050451	1.01525558	0.313647049	0.936642512	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.027927305	5.07896815	0.031429213	0.859286211	0.955021357	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.001986314	0.3483	low	0.493846722
Insr	0.012149038	7.105181142	0.003965659	0.949787623	0.991392866	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.036555859	6.700195703	0.11553051	0.733933499	0.901144937	pseudobulk	edgeR	LRT	Deep_layer_neurons	-6.13287E-05	0.4734	low	0.4982818
Ints10	-0.085818816	6.473263104	0.102623773	0.748703438	0.97777587	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.015266672	5.800881974	0.016084026	0.899080638	0.969383341	pseudobulk	edgeR	LRT	Deep_layer_neurons	-7.46911E-05	0.468725	low	0.4982818
Ints6	-0.328739184	7.169280041	2.319545505	0.12775735	0.818242124	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.134584324	7.230175596	0.723249716	0.395080008	0.714262829	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.010221596	0.2213	high	0.493846722
Ints6l	0.008343049	6.911286444	0.00115467	0.972892748	0.994824098	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.121419349	5.810183891	0.991305802	0.319423434	0.674490365	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.001742667	0.367175	high	0.493959375
Ints7	-0.069043078	5.990215212	0.051711517	0.820111426	0.983617758	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.145613963	5.514361533	1.243472904	0.264802789	0.61973311	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.004429041	0.29515	low	0.493846722
Ints8	-0.208662086	6.111974014	0.497164955	0.480748472	0.957637191	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.124213391	5.811158534	0.76156357	0.38283965	0.704019816	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.003380038	0.317625	high	0.493846722
Ip6k2	0.010480549	6.315548246	0.001596568	0.968127349	0.994233456	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.07129338	5.58718717	0.387571288	0.533578807	0.800065308	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.000358125	0.454675	high	0.4982818
Ipcef1	0.364519883	6.84572073	1.595027971	0.206609245	0.902047906	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.235223489	7.361904954	5.058019019	0.024512241	0.212046942	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.059038745	0.085025	low	0.493846722
Ipo11	0.323015983	7.135203216	2.86242299	0.090670826	0.788441961	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.122126569	6.703330818	1.434349045	0.231055981	0.588884439	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.015886584	0.183725	low	0.493846722
Ipo5	-0.597470988	6.154443354	3.190059463	0.074087317	0.755057825	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.177750737	5.384862481	1.985876432	0.158772703	0.508037227	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.04049148	0.107125	high	0.493846722
Ipo7	-0.011392451	6.58651186	0.002284597	0.961877664	0.993499225	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.026880065	5.696593733	0.058016123	0.809659468	0.934966718	pseudobulk	edgeR	LRT	Deep_layer_neurons	-2.34124E-05	0.474425	low	0.4982818
Ipo8	0.257133005	6.071377884	0.827778572	0.362915665	0.951568244	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.048236125	5.52552862	0.192061395	0.661206445	0.867224357	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.001592242	0.360425	low	0.493846722
Ipo9	-0.303759782	6.119228726	0.927679563	0.335466616	0.945609771	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.003749718	5.615718023	0.001095545	0.97359563	0.999769217	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.001337577	0.3724	low	0.493959375
Iqcb1	0.274898674	6.427920218	0.992195978	0.31920625	0.936642512	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.016194252	5.789014758	0.018182418	0.892736642	0.966934567	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.00135145	0.3826	high	0.49541323
Iqce	-0.161753788	5.85881355	0.243455296	0.621721581	0.96723634	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.074269975	5.317573066	0.298318951	0.584938212	0.832411866	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.000943946	0.40535	high	0.497826903
Iqgap1	0.165177079	6.727862053	0.505636475	0.477033918	0.957637191	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.114592335	6.294343515	1.22984239	0.267437692	0.622527748	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.004926271	0.285	low	0.493846722
Iqgap2	0.052663482	7.910710246	0.061116551	0.804739811	0.983617758	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.717740201	7.522902507	13.04463934	0.000304154	0.010197944	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.322035545	0.012525	low	0.4752
Iqschfp	-0.264803334	6.095815451	0.56687057	0.451505155	0.956026315	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.692074417	3.156805547	4.307451723	0.037945762	0.267534354	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.174501916	0.034125	low	0.493846722
Iqsec1	-0.157272366	9.117987203	0.855407435	0.355027088	0.94958605	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.255927366	8.931261806	6.619404324	0.010087357	0.125643855	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.041912789	0.102925	high	0.493846722
Iqsec2	-0.102089274	7.492820171	0.27387615	0.60074339	0.96723634	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.227524514	7.367199867	3.982876727	0.045964998	0.28955831	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.019259727	0.170025	high	0.493846722
Iqsec3	-0.245171855	7.160697938	1.175584936	0.278256651	0.933012722	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.200294786	6.722785409	2.12055017	0.145334329	0.485851169	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.012656026	0.203875	high	0.493846722
Ireb2	-0.265160815	6.491913401	0.986516759	0.320595202	0.936642512	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.011706389	5.947511818	0.005904385	0.938750831	0.98699623	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.001279037	0.37715	low	0.494269124
Irf2	-0.063369009	6.904234111	0.086477348	0.768704176	0.978291829	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.126713976	6.653287976	1.523422627	0.217102282	0.57121809	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.002877912	0.3308	high	0.493846722
Isca2	0.293158154	5.995465346	0.686966084	0.407198249	0.951568244	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.097451102	4.878779564	0.571513525	0.449658108	0.752977779	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.003453904	0.3117	high	0.493846722
Ist1	0.158308817	6.153498476	0.331463939	0.564798337	0.966969915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.050033184	5.447530617	0.07860352	0.779198873	0.92163559	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.000448222	0.44285	high	0.497826903
Itch	0.086773482	7.297367661	0.210015313	0.646755402	0.96723634	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.024249193	6.680494631	0.054069273	0.816127938	0.937291335	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.000152127	0.455925	low	0.4982818
Itfg1	0.282922999	7.068705324	1.718048426	0.189944449	0.890262254	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.028520636	6.899687834	0.069058022	0.792713268	0.92687914	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.002639039	0.33555	high	0.493846722
Itgav	0.58279319	6.566363283	5.714044753	0.016829719	0.66220525	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.140767203	5.019858913	0.793157584	0.373147046	0.69581248	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.039294484	0.108375	high	0.493846722
Itgb1	-0.558215609	6.718804387	4.983382056	0.025591906	0.662740697	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.00474321	6.099993553	0.0018191	0.965979816	0.998832223	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.027544955	0.13775	high	0.493846722
Itm2b	-0.180684153	7.724133851	0.787931635	0.374726287	0.951568244	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.084023249	7.147583839	0.435903337	0.509106396	0.789979208	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.001582737	0.36875	high	0.493959375
Itm2c	-0.270728674	6.670516028	0.833208565	0.361346377	0.951568244	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.337289618	6.216989839	3.151756159	0.075845295	0.375105326	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.036331709	0.1178	high	0.493846722
Itpr1	0.082350675	9.072353347	0.358528909	0.549324379	0.964038996	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.207285443	9.050612441	3.925830707	0.047549693	0.294819214	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.020516673	0.16385	low	0.493846722
Itsn1	-0.246579053	7.225283174	1.432804661	0.231307261	0.910453395	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.138696476	6.99426773	1.81713425	0.177654774	0.537445289	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.008116933	0.244575	high	0.493846722
Itsn2	0.414580039	7.659788394	5.206630737	0.022500898	0.662740697	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.223440322	7.185690014	4.909370732	0.026711371	0.222740104	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.076197107	0.069575	low	0.493846722
Ivd	-0.272843894	5.964609383	0.656454214	0.417814537	0.951568244	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.561769565	4.507418423	6.362630982	0.01165486	0.137226015	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.201451716	0.028925	low	0.493846722
Ivns1abp	-0.726675653	6.367553914	6.581302986	0.010305543	0.606738035	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.108197541	5.792965836	0.572652855	0.449206664	0.752645956	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.059026216	0.08065	high	0.493846722
Iws1	0.067947753	6.493705956	0.069691493	0.791786496	0.982987075	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.191615136	5.924096027	3.007115297	0.082899703	0.389821857	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.010341797	0.2259	high	0.493846722
Izumo4	-0.073278506	6.26239707	0.07160254	0.789017616	0.982086991	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.078180749	5.635353364	0.511984723	0.474280945	0.771018711	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.000562378	0.43175	high	0.497826903
Jak1	-0.259919961	6.684819337	1.038962689	0.308062846	0.936642512	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.334025135	6.515319248	5.411000572	0.020010243	0.187516599	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.059807045	0.08115	high	0.493846722
Jak2	-0.058008762	6.260864409	0.03533881	0.850887471	0.987105604	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.512436481	6.04291798	10.78035314	0.001025831	0.025832687	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.180634571	0.029525	high	0.493846722
Jakmip2	0.015801862	8.463539393	0.011306644	0.915318384	0.988804539	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.048596871	8.429221749	0.19863608	0.655824022	0.864753275	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.000113711	0.4834	high	0.4982818
Jakmip3	-0.172738554	6.702611138	0.550355099	0.458172637	0.956305231	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.042806644	6.398243847	0.171306116	0.67895362	0.875639085	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.000822275	0.3947	low	0.49774306
Jam3	-0.058472176	6.934165273	0.074974781	0.784226618	0.980221847	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.041165742	6.586712623	0.162429388	0.686929617	0.879604144	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.000202642	0.4463	low	0.497826903
Jarid2	-0.231119275	7.461951055	0.99528745	0.3184535	0.936642512	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.141535468	6.780357286	1.515846049	0.218249194	0.572904134	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.00665354	0.255975	high	0.493846722
Jazf1	-0.030646547	8.746635973	0.037011019	0.847442614	0.987105604	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.191676882	8.368158624	3.665694415	0.055543493	0.318190043	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.012117835	0.210125	high	0.493846722
Jcad	0.550117374	6.462686838	4.134694598	0.042012648	0.726790597	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.163305522	6.19742252	1.862214017	0.172369488	0.529567822	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.042919044	0.104325	low	0.493846722
Jdp2	0.009464408	6.061941542	0.000995514	0.974829506	0.995878762	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.009425999	5.415320155	0.001615774	0.967936316	0.99968641	pseudobulk	edgeR	LRT	Deep_layer_neurons	-2.62622E-07	0.491275	low	0.499006243
Jkamp	-0.251434575	5.718343004	0.50713901	0.476379987	0.957637191	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.061095625	4.79339261	0.262608016	0.608334048	0.846483083	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.001485378	0.376325	high	0.493959375
Jmjd1c	-0.030356689	8.652400976	0.051779473	0.81999529	0.983617758	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.279258553	8.281654137	5.924928926	0.01492814	0.157330122	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.038586561	0.109625	high	0.493846722
Jmy	-0.798987663	5.927221753	5.206854517	0.022498002	0.662740697	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.011723409	5.84653738	0.00415412	0.948609958	0.990963083	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.049459505	0.093975	low	0.493846722
